CMS - Rocket,alt_map_missing,0.004314881
CMS - Rocket,alt_missing,2.689539044
CMS - Rocket,alt_spacer_missing,0.393811829
CMS - Rocket,aria_reference_broken,0.736581772
CMS - Rocket,blink,0
CMS - Rocket,button_empty,1.075036834
CMS - Rocket,heading_empty,0.408019364
CMS - Rocket,label_empty,0.383813934
CMS - Rocket,label_missing,2.555882972
CMS - Rocket,label_multiple,0.327299516
CMS - Rocket,language_missing,0.030309409
CMS - Rocket,link_empty,11.34740055
CMS - Rocket,link_skip_broken,0.011892233
CMS - Rocket,longdesc_invalid,0.000631446
CMS - Rocket,marquee,0.002210061
CMS - Rocket,meta_refresh,0.00631446
CMS - Rocket,server_image_map,0
CMS - Rocket,th_empty,0.019785308
CMS - Rocket,title_invalid,0.002210061
CMS - Squarespace,contrast,18.21821443
CMS - Squarespace,alt_area_missing,0.024113193
CMS - Squarespace,alt_input_missing,0.03318055
CMS - Squarespace,alt_link_missing,2.094459944
CMS - Squarespace,alt_map_missing,0.011458749
CMS - Squarespace,alt_missing,3.525508171
CMS - Squarespace,alt_spacer_missing,0.703168593
CMS - Squarespace,aria_reference_broken,0.007971303
CMS - Squarespace,blink,0.000697489
CMS - Squarespace,button_empty,0.772220008
CMS - Squarespace,heading_empty,0.18284177
CMS - Squarespace,label_empty,0.187126345
CMS - Squarespace,label_missing,0.79703069
CMS - Squarespace,label_multiple,0.129334396
CMS - Squarespace,language_missing,0.112793942
CMS - Squarespace,link_empty,5.86418892
CMS - Squarespace,link_skip_broken,0.002092467
CMS - Squarespace,longdesc_invalid,0.006377043
CMS - Squarespace,marquee,0.006576325
CMS - Squarespace,meta_refresh,0.001594261
CMS - Squarespace,server_image_map,0
CMS - Squarespace,th_empty,0.01315265
CMS - Squarespace,title_invalid,0.00697489
CMS - TYPO3 CMS,contrast,31.26994521
CMS - TYPO3 CMS,alt_area_missing,0.029132701
CMS - TYPO3 CMS,alt_input_missing,0.046772685
CMS - TYPO3 CMS,alt_link_missing,6.635173059
CMS - TYPO3 CMS,alt_map_missing,0.006548176
CMS - TYPO3 CMS,alt_missing,3.269945209
CMS - TYPO3 CMS,alt_spacer_missing,0.128958974
CMS - TYPO3 CMS,aria_reference_broken,1.176132567
CMS - TYPO3 CMS,blink,0.000668181
CMS - TYPO3 CMS,button_empty,1.429640519
CMS - TYPO3 CMS,heading_empty,0.476814112
CMS - TYPO3 CMS,label_empty,0.255378859
CMS - TYPO3 CMS,label_missing,2.359615128
CMS - TYPO3 CMS,label_multiple,0.22651343
CMS - TYPO3 CMS,language_missing,0.084190833
CMS - TYPO3 CMS,link_empty,8.6600294
CMS - TYPO3 CMS,link_skip_broken,0.008552719
CMS - TYPO3 CMS,longdesc_invalid,0.008419083
CMS - TYPO3 CMS,marquee,0.003073634
CMS - TYPO3 CMS,meta_refresh,0.001469999
CMS - TYPO3 CMS,server_image_map,0
CMS - TYPO3 CMS,th_empty,0.08819992
CMS - TYPO3 CMS,title_invalid,0.004944541
CMS - Weebly,contrast,23.59850963
CMS - Weebly,alt_area_missing,0.027081061
CMS - Weebly,alt_input_missing,0.063976736
CMS - Weebly,alt_link_missing,3.911668484
CMS - Weebly,alt_map_missing,0.019447474
CMS - Weebly,alt_missing,5.414940022
CMS - Weebly,alt_spacer_missing,1.372591785
CMS - Weebly,aria_reference_broken,0.005089059
CMS - Weebly,blink,0.001272265
CMS - Weebly,button_empty,0.232279171
CMS - Weebly,heading_empty,0.201017812
CMS - Weebly,label_empty,0.479462014
CMS - Weebly,label_missing,1.148491458
CMS - Weebly,label_multiple,0.066703017
CMS - Weebly,language_missing,0.295710651
CMS - Weebly,link_empty,4.089058524
CMS - Weebly,link_skip_broken,0.004180298
CMS - Weebly,longdesc_invalid,0.011813886
CMS - Weebly,marquee,0.01653944
CMS - Weebly,meta_refresh,0.003089786
CMS - Weebly,server_image_map,0
CMS - Weebly,th_empty,0.021628499
CMS - Weebly,title_invalid,0.004907306
CMS - Wix,contrast,24.11029936
CMS - Wix,alt_area_missing,0.025837491
CMS - Wix,alt_input_missing,0.058802566
CMS - Wix,alt_link_missing,2.907163222
CMS - Wix,alt_map_missing,0.018709907
CMS - Wix,alt_missing,3.161617962
CMS - Wix,alt_spacer_missing,1.142551675
CMS - Wix,aria_reference_broken,0.003207413
CMS - Wix,blink,0.001247327
CMS - Wix,button_empty,0.208838204
CMS - Wix,heading_empty,0.387205987
CMS - Wix,label_empty,0.107270135
CMS - Wix,label_missing,1.248039914
CMS - Wix,label_multiple,0.01300784
CMS - Wix,language_missing,0.201354241
CMS - Wix,link_empty,1.660905203
CMS - Wix,link_skip_broken,0.003741981
CMS - Wix,longdesc_invalid,0.011404134
CMS - Wix,marquee,0.011582324
CMS - Wix,meta_refresh,0.002672844
CMS - Wix,server_image_map,0
CMS - Wix,th_empty,0.021026372
CMS - Wix,title_invalid,0.00445474
CMS - WordPress,contrast,38.27400922
CMS - WordPress,alt_area_missing,0.025170979
CMS - WordPress,alt_input_missing,0.013431573
CMS - WordPress,alt_link_missing,6.308807599
CMS - WordPress,alt_map_missing,0.004425913
CMS - WordPress,alt_missing,2.577974271
CMS - WordPress,alt_spacer_missing,0.292084634
CMS - WordPress,aria_reference_broken,0.446251274
CMS - WordPress,blink,0.000176267
CMS - WordPress,button_empty,0.731115356
CMS - WordPress,heading_empty,0.410039548
CMS - WordPress,label_empty,0.163765199
CMS - WordPress,label_missing,1.867235423
CMS - WordPress,label_multiple,0.151814272
CMS - WordPress,language_missing,0.057584945
CMS - WordPress,link_empty,8.501599226
CMS - WordPress,link_skip_broken,0.01754982
CMS - WordPress,longdesc_invalid,0.001612045
CMS - WordPress,marquee,0.00518226
CMS - WordPress,meta_refresh,0.002900399
CMS - WordPress,server_image_map,0
CMS - WordPress,th_empty,0.018947139
CMS - WordPress,title_invalid,0.012566261
